centre_id,pop_2024
07.041.01.09,16236.0
07.041.03.05,33076.0
07.041.03.09,21010.0
07.041.03.11.3,1359.0
07.041.03.11.Rur,27315.0
07.041.03.13,12432.0
07.041.03.15.3,2513.0
07.041.03.15.Rur,40724.0
07.041.03.19,16886.0
07.041.03.23,20283.0
07.041.05.01,5966.0
07.041.05.05,4006.0
07.041.05.07,6208.0
07.041.05.09,6184.0
07.041.05.11.3,4827.0
07.041.05.11.Rur,3592.0
07.041.05.13,5270.0
07.041.05.15,6915.0
07.041.05.17,5835.0
07.041.05.19,5185.0
07.041.07.01,3447.0
07.041.07.03,22637.0
07.041.07.05,4666.0
07.041.07.07,5633.0
07.041.07.09,4782.0
07.041.07.11,7687.0
07.041.07.13,7153.0
07.041.09.01.3,2609.0
07.041.09.01.Rur,8722.0
07.041.09.03,4790.0
07.041.09.05.3,24056.0
07.041.09.05.Rur,26502.0
07.041.09.07,24159.0
07.041.09.11.3,10481.0
07.041.09.11.Rur,29802.0
07.041.09.13,36258.0
07.041.11.01,10484.0
07.041.11.03,8724.0
07.041.11.07,8104.0
07.041.11.17,10022.0
07.041.11.21,14584.0
07.041.11.25,21161.0
07.041.11.27,11401.0
07.041.11.29,18335.0
07.161.01.01,38452.0
07.161.01.03,25049.0
07.161.03.01,11130.0
07.161.03.03,8847.0
07.161.03.05,27004.0
07.161.03.07,7092.0
07.161.03.09,6354.0
07.161.03.11.3,20860.0
07.161.03.11.Rur,6223.0
07.161.03.13,8622.0
07.161.03.15,5619.0
07.161.05.01,7221.0
07.161.05.03,4651.0
07.161.05.05,5174.0
07.161.05.07,5031.0
07.161.05.09,7534.0
07.161.05.11,6282.0
07.161.05.13,4918.0
07.161.05.15,8397.0
07.161.05.17,6780.0
07.161.07.01,7078.0
07.161.07.03,8002.0
07.161.07.05,17256.0
07.161.07.07,10675.0
07.161.07.09,10890.0
07.161.07.11,14708.0
07.161.07.13,25342.0
07.161.07.15,11722.0
07.161.09.01,9825.0
07.161.09.03,6405.0
07.161.09.05,5707.0
07.161.09.07,3371.0
07.161.09.09,4859.0
07.161.09.11,7055.0
07.161.09.13,9362.0
07.161.09.15,5582.0
07.191.01.03,106418.0
07.191.01.05,38405.0
07.191.01.07,10276.0
07.191.01.09,20528.0
07.191.05.03,14701.0
07.191.05.05,12249.0
07.191.05.07,11527.0
07.191.05.09,10721.0
07.191.05.15,9318.0
07.191.05.16,5910.0
07.191.05.21,10788.0
07.191.05.23,6065.0
07.191.07.11,10593.0
07.191.07.13,10283.0
07.191.07.31,14995.0
07.191.07.33,29569.0
07.191.09.01.3,2069.0
07.191.09.01.Rur,14244.0
07.191.09.17,9125.0
07.191.09.19,10946.0
07.191.09.25,9172.0
07.191.09.27,19164.0
07.191.09.29,3755.0
07.191.11.07,9468.0
07.191.11.11,12870.0
07.191.11.13,10866.0
07.191.11.15,11443.0
07.191.11.21,7185.0
07.191.11.23,7728.0
07.191.11.29,6513.0
07.191.11.31,6791.0
07.191.11.33,13243.0
07.191.11.41,7230.0
07.191.13.01,8491.0
07.191.13.03,6939.0
07.191.13.05,8625.0
07.191.13.09,4903.0
07.191.13.17,6996.0
07.191.13.19,6302.0
07.191.13.25,4188.0
07.191.13.27,6216.0
07.191.13.35,9638.0
07.191.13.37,8600.0
07.191.13.39,5217.0
07.211.01.01,3653.0
07.211.01.03,5319.0
07.211.01.05,82962.0
07.211.01.07,4638.0
07.211.01.09,11617.0
07.211.03.03,15981.0
07.211.03.05,9435.0
07.211.03.21,5608.0
07.211.03.25,5062.0
07.211.03.31.3,1699.0
07.211.03.31.Rur,11611.0
07.211.03.33,6056.0
07.211.03.37,6099.0
07.211.03.41,10055.0
07.211.03.43,10604.0
07.211.03.49,9993.0
07.211.03.51,7317.0
07.211.05.05,5370.0
07.211.05.07,2563.0
07.211.05.17,7635.0
07.211.05.19,5086.0
07.211.05.21,3511.0
07.211.05.23,4817.0
07.211.05.25,7179.0
07.211.05.27,5233.0
07.211.05.29,5554.0
07.211.05.33,4726.0
07.211.05.35,3548.0
07.211.05.37,4877.0
07.211.05.39.3,4033.0
07.211.05.39.Rur,4850.0
07.211.05.41,4999.0
07.211.05.47,6392.0
07.211.05.49,3770.0
07.211.05.51,4952.0
07.211.07.01,1656.0
07.211.07.03,6499.0
07.211.07.09,4442.0
07.211.07.11,7077.0
07.211.07.13,3940.0
07.211.07.15,5818.0
07.211.07.31,4161.0
07.211.07.43,2910.0
07.211.07.45,3209.0
07.211.09.01,6027.0
07.211.09.07,5934.0
07.211.09.09,9526.0
07.211.09.11,6699.0
07.211.09.13,4932.0
07.211.09.15,6479.0
07.211.09.17,4378.0
07.211.09.19,5320.0
07.211.09.23,3573.0
07.211.09.27,6488.0
07.211.09.29,3951.0
07.211.09.35,7567.0
07.211.09.39,7681.0
07.211.09.45,4306.0
07.211.09.47.3,1546.0
07.211.09.47.Rur,5796.0
07.351.01.01,12116.0
07.351.01.03,71506.0
07.351.01.05,219863.0
07.351.01.07,81103.0
07.351.01.09,522259.0
07.351.01.11,107966.0
07.351.02.01,37450.0
07.351.02.07.3,19256.0
07.351.02.07.Rur,17237.0
07.351.02.09,27314.0
07.351.03.03.3,68285.0
07.351.03.03.Rur,37505.0
07.351.03.05.3,1186.0
07.351.03.05.Rur,12379.0
07.351.03.11,14468.0
07.351.05.01,17771.0
07.351.05.03,14603.0
07.351.05.05.3,15967.0
07.351.05.05.Rur,25794.0
07.351.05.09.3,14966.0
07.351.05.09.Rur,2164.0
07.351.07.07,91903.0
07.351.07.11,32506.0
07.351.01.13,106013.0
07.427.01.01,114872.0
07.427.01.17,12490.0
07.427.07.01,7211.0
07.427.07.03,8075.0
07.427.07.05,9610.0
07.427.07.07,10689.0
07.427.07.09,12185.0
07.427.07.11,4533.0
07.427.07.13,7792.0
07.427.07.15,9447.0
07.427.07.17,6718.0
07.427.07.19,8039.0
07.427.07.21,4766.0
07.427.07.23.3,6283.0
07.427.07.23.Rur,9282.0
07.427.07.25,7877.0
07.427.09.01,4795.0
07.427.09.03,6316.0
07.427.09.05,13193.0
07.427.09.06,11511.0
07.427.09.07,9476.0
07.427.09.09,19635.0
07.427.09.11,9659.0
07.427.09.13,16330.0
07.427.09.15,5728.0
07.427.09.19,9596.0
07.431.01.03,323888.0
07.431.01.09,11865.0
07.431.01.11,24600.0
07.431.03.01.3,2218.0
07.431.03.01.Rur,13489.0
07.431.03.02,10449.0
07.431.03.03,10859.0
07.431.03.05,13731.0
07.431.03.07,12809.0
07.431.03.09,17997.0
07.431.03.11,10443.0
07.431.03.13,9528.0
07.431.03.15,17197.0
07.431.07.01,10378.0
07.431.07.03,23109.0
07.431.07.05,16691.0
07.431.07.07,12025.0
07.431.07.09,15830.0
07.431.07.11,21996.0
07.431.07.13,16457.0
07.431.09.01.3,5297.0
07.431.09.01.Rur,25573.0
07.431.09.03,11949.0
07.431.09.05,14278.0
07.431.09.07.3,1993.0
07.431.09.07.Rur,28032.0
07.431.09.09,18856.0
07.431.09.15,18134.0
07.585.01.07,26547.0
07.585.01.13,65669.0
07.585.05.07.3,2180.0
07.585.05.07.Rur,19900.0
07.585.05.09,19390.0
07.585.05.11,19755.0
07.585.05.17,20291.0
07.585.07.01,6774.0
07.585.07.03.3,6180.0
07.585.07.03.Rur,11090.0
07.585.07.05,14662.0
07.585.07.13,14621.0
07.585.07.15,19089.0
08.201.01.01,28912.0
08.201.01.03,13411.0
08.201.01.05,97687.0
08.201.01.09,14624.0
08.201.01.11,11865.0
08.201.01.13,22082.0
08.201.01.15,9528.0
08.201.03.01,4758.0
08.201.03.03,20538.0
08.201.03.07,6531.0
08.201.03.09,4400.0
08.201.07.01.3,1081.0
08.201.07.01.Rur,7807.0
08.201.07.03,18171.0
08.201.07.05,12852.0
08.201.07.07,18381.0
08.201.07.09,5708.0
08.201.11.01,11925.0
08.201.11.03,4353.0
08.201.11.05,8586.0
08.201.11.07,9360.0
08.201.11.09,1973.0
08.201.13.02,4711.0
08.201.13.07,12193.0
08.201.13.09,6877.0
08.201.13.13,6018.0
08.201.15.01,10675.0
08.201.15.03,23449.0
08.201.15.05,11886.0
08.201.15.11,17230.0
08.363.01.03,62648.0
08.363.01.07,28462.0
08.363.05.01.3,3219.0
08.363.05.01.Rur,7077.0
08.363.01.15.3,19433.0
08.363.01.15.Rur,2280.0
08.363.05.21,4877.0
08.363.05.23,2834.0
08.363.05.25,2836.0
08.363.07.05,12932.0
08.363.07.07,3743.0
08.363.07.09,7794.0
08.363.07.11,6023.0
08.363.07.17.3,5700.0
08.363.07.17.Rur,4813.0
08.363.07.19,3052.0
08.363.07.29.3,8503.0
08.363.07.29.Rur,5951.0
08.363.09.01,4873.0
08.363.09.03.3,8829.0
08.363.09.03.Rur,7123.0
08.363.09.05,15019.0
08.363.09.07,4363.0
08.363.09.09,7502.0
08.363.09.11,11562.0
08.363.09.13,5248.0
08.363.15.01,4293.0
08.363.15.03,4363.0
08.363.15.05,10100.0
08.363.15.07,9164.0
08.363.15.09,6763.0
08.363.17.03,3826.0
08.363.17.13,5140.0
08.363.17.27.3,8906.0
08.363.17.27.Rur,4518.0
08.401.01.07,79218.0
08.401.01.09,8268.0
08.401.03.01,10530.0
08.401.03.03,8765.0
08.401.03.05,11953.0
08.401.03.07,13727.0
08.401.03.09,7401.0
08.401.03.11,12471.0
08.401.03.13,8586.0
08.401.03.15,12396.0
08.401.03.17,14841.0
08.401.07.01,7169.0
08.401.07.03,8680.0
08.401.07.05,19734.0
08.401.07.07.3,4576.0
08.401.07.07.Rur,19477.0
08.401.07.09.3,37465.0
08.401.07.09.Rur,9498.0
08.401.07.11,10177.0
08.577.01.03,12391.0
08.577.01.05,17737.0
08.577.01.11,44239.0
08.577.02.05.3,5457.0
08.577.02.05.Rur,15521.0
08.577.02.11,11713.0
08.577.02.21,5455.0
08.577.03.01,11120.0
08.577.03.05,6827.0
08.577.05.05,4978.0
08.577.05.07,5228.0
08.577.05.13,4680.0
08.577.05.17,17707.0
08.577.05.21,8686.0
08.577.05.29,11691.0
08.577.07.01,5653.0
08.577.07.19,4296.0
08.577.07.23,12050.0
08.577.07.27,15654.0
08.577.07.31,5084.0
08.577.07.33,13890.0
08.577.09.03,8885.0
08.577.09.09,15506.0
08.577.09.11,19985.0
08.577.09.15,23218.0
08.577.09.25,16154.0
08.587.01.01,11189.0
08.587.01.13,42294.0
08.587.03.01,6657.0
08.587.03.03,7554.0
08.587.11.05,4757.0
08.587.11.07,11751.0
08.587.03.21,7084.0
08.587.11.25,7742.0
08.587.03.27,10686.0
08.587.11.31,9176.0
08.587.03.37,10953.0
08.587.03.39,11389.0
08.587.11.41,13895.0
08.587.07.09,4309.0
08.587.07.11,16241.0
08.587.07.13,9972.0
08.587.07.15,9521.0
08.587.07.29,4661.0
08.587.07.43,15911.0
08.587.07.45,14652.0
08.587.09.17,8001.0
08.587.09.19,6157.0
08.587.09.23,6664.0
08.587.09.33,15122.0
08.587.09.35,19207.0
09.001.01.01,504768.0
09.001.05.01,9648.0
09.001.05.09.3,78830.0
09.001.05.09.Rur,28791.0
09.001.05.11,2715.0
09.001.07.03.3,44406.0
09.001.07.03.Rur,1626.0
09.001.07.05,3333.0
09.001.07.07,2053.0
09.001.07.13,4087.0
09.001.07.15,7246.0
09.001.07.21,2899.0
09.001.07.23,4861.0
09.001.07.25,19790.0
09.001.07.29,6378.0
09.163.01.03,6007.0
09.163.01.11,50626.0
09.163.03.05,3305.0
09.163.03.07,4976.0
09.163.03.09,2941.0
09.163.03.13,1858.0
09.163.03.15,2095.0
09.163.03.25,6604.0
09.163.03.33,2138.0
09.163.03.35,3371.0
09.163.03.37,4046.0
09.163.03.39,1098.0
09.163.05.03,8706.0
09.163.05.11.3,13492.0
09.163.05.11.Rur,23282.0
09.163.05.19,42724.0
09.163.05.21.3,11496.0
09.163.05.21.Rur,6450.0
09.163.05.31,10050.0
09.163.01.01.3,78163.0
09.163.01.01.Rur,35073.0
09.163.07.17,10365.0
09.163.07.23,83442.0
09.163.01.27.3,12359.0
09.163.01.27.Rur,60570.0
09.163.07.29,8386.0
09.273.01.05,210870.0
09.273.01.13,113041.0
09.273.01.15,137512.0
09.273.01.17,107133.0
09.273.05.19,15697.0
09.273.05.27.3,37128.0
09.273.05.27.Rur,15535.0
09.541.01.01,17339.0
09.541.01.02,21502.0
09.541.01.03,13747.0
09.541.01.05,4127.0
09.541.01.07,30330.0
09.541.01.09,100284.0
09.541.01.11,7040.0
09.541.01.13,83496.0
09.541.03.01,3043.0
09.541.03.03,1635.0
09.541.03.05,2188.0
09.541.03.07,4009.0
09.541.03.09,1969.0
09.541.03.11,973.0
09.541.03.13,1456.0
09.541.03.15,1477.0
09.541.03.17,2180.0
09.541.03.19,1373.0
09.541.03.21,814.0
09.541.03.23,3767.0
09.541.03.25,1853.0
09.541.03.27,1414.0
09.541.03.29,1061.0
09.541.03.31,1463.0
09.541.04.09,7883.0
09.541.04.13,10559.0
09.541.04.17,6036.0
09.541.04.21,7543.0
09.541.04.23,13832.0
09.541.04.25,10974.0
09.541.04.29,11622.0
09.541.04.33,11732.0
09.541.04.35,7042.0
09.541.04.39,3003.0
09.541.04.47,9241.0
09.541.04.49,5670.0
09.541.04.53,5234.0
09.541.04.59,3867.0
09.541.04.61,6127.0
09.541.04.67,3588.0
09.541.04.69,5035.0
09.541.05.01,7496.0
09.541.05.05,3592.0
09.541.05.11,23666.0
09.541.05.17,19471.0
09.541.05.19,10706.0
09.541.05.21,11927.0
09.541.05.23,12243.0
09.541.05.25,17914.0
09.541.05.27,23160.0
09.541.05.33,4395.0
09.541.07.01,7518.0
09.541.07.03,5196.0
09.541.07.05,7046.0
09.541.07.07,5934.0
09.541.07.09,8048.0
09.541.07.11,4242.0
09.541.07.13,7949.0
09.541.07.15,6716.0
09.541.07.17,7097.0
09.541.07.19,5998.0
09.541.07.21,4653.0
09.541.07.23,8538.0
09.541.07.25,7480.0
09.541.07.37,8141.0
09.541.07.65,5608.0
09.541.09.03,10378.0
09.541.09.05,4135.0
09.541.09.11,4995.0
09.541.09.15,9005.0
09.541.09.27,6889.0
09.541.09.41,4038.0
09.541.09.43,10736.0
09.541.09.45,14878.0
09.541.09.51,7026.0
09.541.09.55,4241.0
09.541.09.57,6856.0
09.541.09.63,3017.0
09.541.11.01,21659.0
09.541.11.03,4123.0
09.541.11.07,4174.0
09.541.11.09,7781.0
09.541.11.13,4967.0
09.541.11.15,13254.0
09.541.11.19,5833.0
09.541.11.29,17673.0
09.541.11.31,3427.0
09.541.11.33,3336.0
09.541.11.71,13479.0
09.551.01.01,5575.0
09.551.01.03,5908.0
09.551.01.05,8660.0
09.551.01.07,19544.0
09.551.03.01,2140.0
09.551.03.03,6840.0
09.551.03.05,4999.0
09.551.03.07,2008.0
09.551.05.01,2396.0
09.551.05.03,6045.0
09.551.05.05,8251.0
09.551.05.07,2530.0
09.551.05.09,8797.0
09.551.05.11,4166.0
09.551.07.01,6468.0
09.551.07.03,3031.0
09.551.07.05,3143.0
09.551.07.07,4300.0
09.551.07.09,3600.0
09.551.07.11,3356.0
09.581.01.05,6124.0
09.581.01.07,86595.0
09.581.03.01,2497.0
09.581.03.03,6199.0
09.581.03.05,3918.0
09.581.03.07,4250.0
09.581.03.09,3339.0
09.581.03.11,2014.0
09.581.03.13,5492.0
09.581.03.15,3725.0
09.581.03.17,1696.0
09.581.09.01,2446.0
09.581.09.03,3376.0
09.581.09.05,2782.0
09.581.09.07,1417.0
09.581.09.09,2001.0
09.581.09.11,1130.0
09.581.11.01,4620.0
09.581.11.03,8820.0
09.581.11.05,8932.0
09.581.11.07,6009.0
09.581.11.09,4079.0
09.581.11.11,12521.0
09.581.11.13,4610.0
09.581.11.15,9950.0
10.071.01.01,15601.0
10.071.01.03,4756.0
10.071.03.01,2588.0
10.071.03.03,3370.0
10.071.03.05,6787.0
10.071.05.01,19139.0
10.071.05.03,1057.0
10.261.01.01,18036.0
10.261.01.03,126729.0
10.261.03.01,2828.0
10.261.03.03,941.0
10.261.03.05,1137.0
10.261.03.07.3,1805.0
10.261.03.07.Rur,8570.0
10.261.03.09,4455.0
10.261.03.11.3,6668.0
10.261.03.11.Rur,2391.0
10.261.03.13,4873.0
10.261.05.03,978.0
10.261.05.05,3217.0
10.261.05.09,3511.0
10.261.05.21,798.0
10.261.07.01,3038.0
10.261.07.07,928.0
10.261.07.11,433.0
10.261.07.13,2592.0
10.261.07.15,839.0
10.261.07.17,865.0
10.261.07.19,635.0
10.473.01.01,5603.0
10.473.01.03,22696.0
10.473.05.01,2671.0
10.473.05.03,1962.0
10.473.05.05,2533.0
10.473.01.07.3,7257.0
10.473.01.07.Rur,2571.0
10.473.05.09,2772.0
10.473.05.11,3895.0
10.473.05.13,10007.0
10.473.05.15,3247.0
10.473.07.01,4490.0
10.473.07.03,3803.0
10.473.07.05,2693.0
10.473.07.07,3323.0
10.473.07.09,6047.0
10.473.07.11,3524.0
10.473.07.13,4769.0
10.473.07.15,4898.0
10.473.07.17,5840.0
10.521.01.01,76134.0
10.521.01.03,14258.0
10.521.03.01,1501.0
10.521.03.03,747.0
10.521.05.01,651.0
10.521.05.03,951.0
10.521.05.05,277.0
11.121.01.01,57360.0
11.121.03.01,6881.0
11.121.03.03,835.0
11.121.03.05,305.0
11.221.01.01,56607.0
11.221.03.01,4102.0
11.221.03.03,5197.0
11.221.03.05,1792.0
11.221.03.07,438.0
11.221.03.09,5728.0
11.321.01.01,28848.0
11.321.01.03,262791.0
11.321.03.01,1171.0
11.321.03.03,901.0
11.321.03.05,1844.0
11.537.01.05,11030.0
11.537.03.03,902.0
11.537.03.05,561.0
11.537.05.01,2841.0
11.537.05.07,894.0
12.066.01.03,3127.0
12.066.03.03,1006.0
12.066.03.05,3855.0
12.066.03.07,6735.0
12.066.03.09,592.0
12.066.05.03.3,8246.0
12.066.05.03.Rur,937.0
12.391.01.01,165463.0
12.391.05.01,2962.0
12.391.05.03,7155.0
12.391.05.05,646.0
12.391.05.07,3714.0
12.391.09.01,12182.0
12.391.09.03,3345.0
