centre_id,annee,production,distribution,conso_pop_branchee,conso_bf,conso_admin,conso_industrielle,conso_autres,nb_abonnes,Nbre_BF,Abon_administratifs,Abon_industrielle,Autres_abonnes,taux_branchement,rendement_distribution,rendement_adduction,Organisme_distributeur,dotation_pb,dotation_bf,dotation_admin,dotation_industrielle,dotation_nette,dotation_brute,dr,Kp,REGIE
035510101,2004,157752.0,151325.0,72926.0,130.0,30787.0,784.0,0.0,1022.0,,,,,0.5835403548941042,0.6914059144226004,0.9592588366550028,ONEE,33.07458245083453,0.08261393332870076,8.14798543329593,0.20749084287861785,27.69023522686371,41.750121742076175,DR1,1.3,
035510101,2005,152968.06,152807.0,75514.0,408.0,27525.0,1021.0000000000001,0.0,1044.0,,,,,0.5901698363852889,0.6836597799839013,0.9989471004600569,ONEE,33.94045921058911,0.2640726909158138,7.301205544776332,0.2708276425510131,27.710893400606494,40.5758854803153,DR1,1.3,
035510101,2006,138158.0,138158.0,80095.0,0.0,26079.0,1657.0,0.0,1090.0,,,,,0.5971077227063262,0.7804904529596548,1.0,ONEE,35.66188867358491,0.0,6.933340940222125,0.440528622184442,28.667858695697383,36.7305693323827,DR1,1.3,
035510101,2007,174365.665352772,172718.0,75708.0,9427.0,25277.0,1764.0,0.0,1107.0,,,,,0.6002004395926777,0.6494748665454673,0.990550517216572,ONEE,33.61100215813767,6.283001917898442,6.7353710501206665,0.4700397409666042,29.8906904663661,46.4619003264663,DR1,1.3,
035510101,2008,166849.84989047304,165910.0,77379.0,0.0,35112.0,1032.0,0.0,1157.0,,,,,0.6007510511934668,0.6842444698933157,0.9943670917828817,ONEE,34.39924779510471,0.0,9.377259625992517,0.27561323576054564,30.31825713492676,44.56010369619631,DR1,1.3,
035510101,2009,164554.713791169,160209.99999999997,85011.0,700.0,28854.0,936.0,0.0,1201.0,,,,,0.6032897130775483,0.7209350227825978,0.9735971477749175,ONEE,37.71845997959065,0.47231237597660614,7.723439965020832,0.25054203255214175,30.916512074577913,44.04687228555068,DR1,1.3,
035510101,2010,143308.939684999,139692.0,79628.0,0.0,22229.0,989.0,0.0,1243.0,,,,,0.6176783561192623,0.7362340005154197,0.9747612417414487,ONEE,34.58537960995354,0.0,5.963607449240592,0.265329424054116,27.59157729653146,38.446995377580215,DR1,1.3,
035510101,2011,149796.70559328748,147755.0,82593.0,0.0,26573.0,1265.0,0.0,1248.0,0.0,37.0,3.0,,0.6273340395530522,0.7473926432269635,0.9863701569056471,ONEE,35.401192014558426,0.0,7.145194994589888,0.3401449466810751,29.693712732757156,40.27872919923278,DR1,1.3,
035510101,2012,148702.02808112325,142977.0,86410.0,0.0,28234.0,1224.0,550.0,1272.0,0.0,37.0,2.0,0.0,0.6323060986693029,0.8142428502486414,0.9615,ONEE,36.82938843947004,0.0,7.60904729029579,0.3298673189531079,31.37458622376055,40.075113828439456,DR1,1.3,
035510101,2013,161874.93561347484,157132.0,89753.0,0.0,32009.0,592.0,0.0,1283.0,0.0,37.0,3.0,0.0,0.6375914811739856,0.7786701626657841,0.9706999999999999,ONEE,38.0232045537007,0.0,8.645982545138416,0.15990570360592152,33.0491595591198,43.724198438236385,DR1,1.3,
035510101,2014,177361.16824352118,172466.0,91551.0,0.0,26240.0,255.0,0.0,1319.0,0.0,41.0,2.0,0.0,0.6408508997429306,0.6844595456495773,0.9723999999999999,ONEE,38.67521325293628,0.0,7.103795549298824,0.06903459851643294,31.957875358709185,48.01590996900784,DR1,1.3,
035510101,2015,178853.54663767212,170202.0,89638.0,0.0,23152.0,5.0,0.0,1338.0,0.0,42.0,2.0,0.0,0.6455180979320028,0.6627125415682542,0.951627760252366,ONEE,38.13323914192503,0.0,6.357823621300205,0.001373061424779761,30.97489268160663,49.1153811146471,DR1,1.3,
035510101,2016,181859.86596119928,176566.0,89081.0,0.0,37553.0,7.0,0.0,1372.0,0.0,43.0,2.0,0.0,0.6569692984760955,0.7172445431170213,0.9708904109589042,ONEE,37.770550062352214,0.0,10.460632329241932,0.0019498955157961685,35.27667400227751,50.65824816300497,DR1,1.3,
035510101,2017,202441.55524259564,199705.0,95492.0,0.0,38765.0,13.0,0.0,1406.0,0.0,43.0,2.0,0.0,0.6678893491265822,0.6723417040134197,0.9864822455087529,ONEE,40.398860067703865,0.0,10.953336439945042,0.0036732458072819695,37.938978041826935,57.20135338573122,DR1,1.3,
035510101,2018,190185.35399574597,187770.0,92952.0,0.0,40266.0,7.0,0.0,1430.0,0.0,46.0,2.0,0.0,0.6885076765879667,0.7095116365766629,0.9873,ONEE,38.69456153584406,0.0,11.54086782525203,0.002006309908527398,38.18437679479466,54.51010859692228,DR1,1.3,
035510101,2019,229878.26377067997,223935.0,100216.0,0.0,49687.0,9.0,0.0,1446.0,0.0,47.0,2.0,0.0,0.6974517192749025,0.6694442583785474,0.9741460385458244,ONEE,41.77497820241319,0.0,14.445616877459086,0.00261659089695759,43.58426383830069,66.83304137675302,DR1,1.3,
035510101,2020,273813.75097507495,272609.0,110313.0,0.0,40061.0,11.0,0.0,1467.0,0.0,47.0,2.0,0.0,0.7083658724005665,0.5516508992733182,0.9956001078441652,ONEE,45.92569332021467,0.0,11.814312151765124,0.00324398875887812,44.349749954898726,80.74988456267236,DR1,1.3,
035510101,2021,311436.7866469731,307608.0,109643.0,0.0,43382.0,25.0,0.0,2149.0,0.0,48.0,1.0,0.0,0.9524595176721968,0.49754882837897585,0.9877060552537963,ONEE,34.436133138532206,0.0,12.97745597400581,0.007478594793927095,45.78395732842168,93.16438125021746,DR1,1.3,
035510101,2022,356311.3453466248,348075.0,130630.0,0.0,44171.0,5.0,0.0,2593.0,0.0,49.0,1.0,0.0,0.9813902777445928,0.5022078575019752,0.9768844145599339,ONEE,40.39006094699728,0.0,13.403263770992492,0.001517201758053077,53.043194103645234,108.11923991483124,DR1,1.3,
035510101,2023,283210.0517400479,282208.0,138256.0,0.0,41177.0,3527.0,0.0,2632.0,0.0,49.0,1.0,0.0,0.9848357883234979,0.648316135616283,0.996461807291474,ONEE,43.21025579627476,0.0,12.67422387225656,1.0856057410070885,56.31483594404789,87.17166375954368,DR1,1.3,
035510101,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.3,
035510103,1994,111184.00000000001,100562.0,69650.0,11.999999999999998,9177.0,6394.0,0.0,868.0,,,,,0.863068181818181,0.8475666752848988,0.9044646711757087,ONEE,31.405845590556183,0.03410447337009017,3.5713729763387296,2.4883250311332503,33.16975404732254,43.26899128268992,DR1,1.2616573669763895,
035510103,1995,95537.0,86027.00000000001,66619.0,0.0,7727.0,3535.9999999999995,0.0,871.0,,,,,0.8538243802789196,0.9053204226580027,0.9004574144048902,ONEE,30.343299406424727,0.0,3.004997789894463,1.3751355228506306,30.287982124053396,37.153937343490014,DR1,1.2616573669763895,
035510103,1996,103344.00000000001,93253.99999999999,67727.0,1.0,10264.0,1920.0,0.0,890.0,,,,,0.859973140342247,0.8569283891307612,0.9023649171698405,ONEE,30.606168481296933,0.0027753685577011794,3.9888587371689623,0.7461621955733055,31.05589238159062,40.16218017673317,DR1,1.2616573669763895,
035510103,1997,109620.0,103432.0,66318.0,38.0,11301.0,1632.0,0.0,894.0,,,,,0.8513225010614213,0.7665809420682187,0.9435504469987228,ONEE,30.252975062204243,0.09925882529015291,4.388818856061637,0.633798103981293,30.792412908439175,42.57165941080228,DR1,1.2616573669763895,
035510103,1998,118424.99999999999,106581.99999999999,71751.0,1229.0,16579.0,1868.0,0.0,907.0,,,,,0.8510214155526739,0.8578090109024038,0.8999957779185138,ONEE,32.72028054910642,3.2015300976470717,6.434101104599707,0.7249472744672327,35.481667271261074,45.95925105930515,DR1,1.2616573669763895,
035510103,1999,133426.0,128725.0,77624.0,0.0,15652.0,1728.0,0.0,918.0,,,,,0.8485256075907079,0.7380384540687512,0.9647669869440739,ONEE,35.47802070006737,0.0,6.070132304102637,0.6701500524846256,36.84429142722764,51.7450468187579,DR1,1.2616573669763895,
035510103,2000,140555.0,137665.00000000003,84046.0,0.0,18463.0,3542.0,0.0,1048.0,,,,,0.8630373708229646,0.7703555733120255,0.979438653907723,ONEE,37.74109820163938,0.0,7.155324855916371,1.3727000292290412,41.10000304905959,54.472008076874054,DR1,1.2616573669763895,
035510103,2001,135645.0,131575.00000000003,86764.0,0.0,17715.0,602.0,0.0,1148.0,,,,,0.8946600976756469,0.7986395591867756,0.9699952080799145,ONEE,37.55842327421012,0.0,6.860677596467168,0.23314298126295432,40.695843212778236,52.53269052062033,DR1,1.2616573669763895,
035510103,2002,125078.0,120441.99999999999,80968.0,0.0,18425.0,1591.0,0.0,1242.0,,,,,0.8931384800690668,0.8384450606931136,0.9629351284798285,ONEE,35.084818446548084,0.0,7.130699241418152,0.6157363632616705,39.08203702552893,48.40670826149795,DR1,1.2616573669763895,
035510103,2003,149906.0,141726.0,89490.0,0.0,24755.000000000004,2336.0,0.0,1280.0,,,,,0.9034081248786899,0.8225801899439764,0.9454324710151696,ONEE,38.31015480391356,0.0,9.573843447616152,0.9034335808374601,45.086982143669495,57.97522019221759,DR1,1.2616573669763895,
035510103,2004,178651.0,174181.99999999997,111419.0,0.0,26585.0,1558.0,0.0,1322.0,,,,,0.9061707523245985,0.8012423786614002,0.9749847467968273,ONEE,47.51944664817294,0.0,10.274455697327715,0.6021290944681805,53.93731751101939,69.04426499090816,DR1,1.2616573669763895,
035510103,2005,189266.99999999997,184714.0,110372.00000000001,0.0,29992.0,4391.0,0.0,1388.0,,,,,0.9314696037472303,0.783670972422231,0.9759440367311787,ONEE,46.29914768801766,0.0,11.71893643798937,1.715719188423957,56.560904377205624,73.95331897869211,DR1,1.2616573669763895,
035510103,2006,238188.99999999997,232552.0,107109.0,3846.9999999999995,45023.0,9947.0,0.0,1473.0,,,,,0.9561083843309994,0.7135006364168014,0.9763339197024211,ONEE,44.25498739555428,34.624539175035444,17.78598055592234,3.929483788058537,65.54775580751993,94.09468322045589,DR1,1.2616573669763895,
035510103,2007,261325.0,254343.0,114362.0,18986.0,37698.0,5076.0,0.0,1510.0,,,,,0.9719468098714236,0.6924586090436929,0.9732823112981919,ONEE,46.994089393199474,270.3057081169241,15.056440269610071,2.0273354238564574,70.34246838464283,104.37222806132559,DR1,1.2616573669763895,
035510103,2008,369153.00000000006,358308.02,109144.0,0.0,38403.0,7148.999999999999,0.0,1532.0,,,,,0.9775068969539866,0.431740266377515,0.9706219914236103,ONEE,45.08630487395572,0.0,15.507070448805733,2.8867548534883256,62.465999274755916,149.06339550003864,DR1,1.2616573669763895,
035510103,2009,316738.0,304089.00000000006,92280.0,0.0,24534.000000000004,4204.0,0.0,1665.0,,,,,0.9717093603617103,0.3979690156500235,0.9600647854062347,ONEE,38.7700551950259,0.0,10.015983043665784,1.7162791520164242,49.40548773042902,129.30799858500907,DR1,1.2616573669763895,
035510103,2010,235177.99999999997,230544.18,93975.0,0.0,25382.0,3107.9999999999995,0.0,1687.0,,,,,0.9751715442355438,0.5311997032412616,0.9802965413431528,ONEE,39.77563724678231,0.0,10.476390343266326,1.2828233073387336,50.547283247502584,97.06944008150217,DR1,1.2616573669763895,
035510103,2011,291966.0,277815.0,98343.0,0.0,27712.0,7072.0,0.0,1705.0,0.0,42.0,6.0,,0.9757693834148035,0.47919298813958927,0.9515320277018557,ONEE,42.05742791462199,0.0,11.564165921053283,2.951132411723759,55.553648837040285,121.83686732484998,DR1,1.2616573669763895,
035510103,2012,260476.0,253287.0,101067.0,0.0,27782.0,4467.0,0.0,1729.0,0.0,40.0,5.0,0.0,0.9792187848196627,0.5263436339014635,0.9724005282636404,ONEE,43.54483953109319,0.0,11.721159153878563,1.8846165841327314,56.24570058881558,109.89419954523333,DR1,1.2616573669763895,
035510103,2013,228901.0,219551.0,100601.0,0.0,18811.0,4730.0,148.0,1755.0,0.0,43.0,4.0,0.0,0.9831512704867764,0.5661099243455963,0.9591526467774278,ONEE,43.646519857058784,0.0,8.023789959364901,2.0175709163678692,53.01562139436838,97.63720937156906,DR1,1.2616573669763895,
035510103,2014,332986.0,323766.0,106043.0,0.0,22837.0,4290.0,5.0,1749.0,0.0,44.0,2.0,0.0,0.968676923076923,0.4113310230228004,0.9723111482164415,ONEE,47.20970995169719,0.0,9.848437476416061,1.850058973325082,57.43160927099483,143.59993876261672,DR1,1.2616573669763895,
035510103,2015,298158.0,286860.0,110219.0,0.0,15939.0,3204.0,0.0,1810.0,0.0,43.0,2.0,0.0,,0.450958655790281,0.9621073390618397,ONEE,,,,,56.19385654372701,129.5175389941757,DR1,1.2616573669763895,
035510103,2016,196605.0,189839.0,112166.0,0.0,15880.0,1182.0,0.0,1833.0,0.0,43.0,2.0,0.0,,0.6807241926053129,0.9655858192823173,ONEE,,,,,56.544787586265414,86.02615503913789,DR1,1.2616573669763895,
035510103,2017,226854.0,217983.0,115322.0,0.0,21042.0,1193.0,0.0,1870.0,0.0,44.0,3.0,0.0,,0.6310446227458104,0.9608955539686318,ONEE,,,,,60.62789453716197,99.9853179942376,DR1,1.26,
035510103,2018,250594.0,237583.0,115732.0,0.0,23589.0,1972.0,0.0,1898.0,0.0,46.0,3.0,0.0,,0.594710059221409,0.9480793634324844,ONEE,,,,,62.72840922062976,111.25365715381861,DR1,1.26,
035510103,2019,245294.00000000003,232915.00000000003,123542.0,0.0,22791.0,961.0,0.0,1921.0,0.0,47.0,3.0,0.0,,0.6323937917265955,0.9495340285534909,ONEE,,,,,65.86922001895692,109.69438303888836,DR1,1.26,
035510103,2020,296910.0,281474.0,132763.0,0.0,33905.0,1527.0,0.0,1942.0,0.0,47.0,3.0,0.0,,0.5975507506910052,0.9480111818396147,ONEE,,,,,75.76425945205492,133.744560028001,DR1,1.26,
035510103,2021,270288.0,251303.0,127616.0,0.0,41543.0,1486.0,0.0,1975.0,0.0,47.0,3.0,0.0,,0.6790408391463691,0.9297601077369324,ONEE,,,,,77.42811849201514,122.63993255571386,DR1,1.26,
035510103,2022,296533.00000000006,262129.00000000003,123872.0,0.0,59453.0,1208.0,0.0,2002.0,0.0,46.0,3.0,0.0,,0.7039778124511213,0.8839791861276822,ONEE,,,,,84.33988750437909,135.52892903348481,DR1,1.26,
035510103,2023,307399.0,284198.0,119869.0,0.0,43471.0,1756.0,0.0,2008.0,0.0,43.0,2.0,0.0,,0.5809189367975848,0.9245248032687159,ONEE,,,,,76.00626004146272,141.51916660903717,DR1,1.26,
035510103,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.26,
035510105,1994,147483.0,139062.0,55142.0,778.0,17146.0,5112.0,0.0,620.0,,,,,0.4382510350398881,0.5621808977290705,0.9429018937775879,ONEE,34.80967110662196,0.3831578014228065,4.743546649071335,1.4142663285928299,21.62842586790498,40.80208156100476,DR1,1.3,
035510105,1995,133680.00000000003,127249.0,49390.0,1044.0,14721.0,5822.0,0.0,606.0,,,,,0.42627177041761655,0.5577804147773263,0.951892579293836,ONEE,32.14451364299551,0.504834102945806,4.084056281611381,1.6152011189145747,19.69119371645479,37.08692641300247,DR1,1.3,
035510105,1996,100914.0,99586.00000000001,47229.0,363.0,10868.0,5114.0,0.0,612.0,,,,,0.4283732138499285,0.6383829052276425,0.9868402798422419,ONEE,30.672904217576953,0.17666987773854645,3.0235564729744486,1.4227519141324376,17.686748179322564,28.075007169096754,DR1,1.3,
035510105,1997,109575.00000000001,105473.99999999999,47669.0,633.0,14684.0,6956.0,0.0,616.0,,,,,0.42902478230546204,0.6631207690994937,0.9625735797399042,ONEE,30.99817786262791,0.30929219116625334,4.096631309734521,1.9406270355838553,19.51284303088068,30.56989755953148,DR1,1.3,
035510105,1998,126629.99999999999,123977.0,54462.99999999999,396.0,16452.0,3976.0,0.0,626.0,,,,,0.43379068310711577,0.6072658638295814,0.9790491984521836,ONEE,35.125126195256456,0.19566571212078213,4.602727398551399,1.112353764687598,21.06282139890221,35.42690070985677,DR1,1.3,
035510105,1999,140319.0,137148.0,52982.0,105.0,15416.000000000002,7279.0,0.0,682.0,,,,,0.4701836216852556,0.5525563624697407,0.9774014923139418,ONEE,31.613418011667754,0.055599965478063396,4.324962080526616,2.0421249989720573,21.260656226418526,39.36652530989973,DR1,1.3,
035510105,2000,80427.0,77843.0,52377.0,419.0,14237.0,3221.0000000000005,0.0,718.0,,,,,0.49244460894370046,0.9025088961114036,0.9678714859437751,ONEE,29.92318957340295,0.23224973630575196,4.00537457476432,0.9061818856020143,19.764949453922355,22.62697625374517,DR1,1.3,
035510105,2001,95325.0,93412.99999999999,59537.0,17.0,12880.0,1944.0000000000002,0.0,769.0,,,,,0.5246639787959427,0.7962275058075429,0.979942302648833,ONEE,32.01432870421978,0.010089900780942735,3.633745976191443,0.5484473740462863,20.983754519966396,26.893387824569047,DR1,1.3,
035510105,2002,101691.00000000001,99650.00000000001,53511.0,372.99999999999994,19562.0,1266.0,0.0,786.0,,,,,0.5334222330701075,0.7497441043652785,0.9799293939483337,ONEE,28.38080462024485,0.22617132464222547,5.534342144300893,0.3581677310441126,21.136988563797583,28.769695685313476,DR1,1.3,
035510105,2003,112237.0,110064.0,56287.0,457.0,21233.0,2502.0,0.0,799.0,,,,,0.5393370250604244,0.7312018461985754,0.9806391831570694,ONEE,29.6083813720651,0.2814489879737514,6.023905621037159,0.7098295984474625,22.83228467364242,31.842184109091868,DR1,1.3,
035510105,2004,115850.0,108384.00000000001,63910.99999999999,0.0,18422.0,1587.0,0.0,821.0,,,,,0.5511784868411977,0.7742840271626809,0.935554596460941,ONEE,32.98862416805162,0.0,5.241041835587988,0.4515000213374301,23.875161808845075,32.95921705856413,DR1,1.3,
035510105,2005,117710.00000000001,115925.0,67202.0,0.0,22249.0,5151.0,0.0,845.0,,,,,0.5622844516651949,0.8160621091222774,0.9848356129470733,ONEE,34.2383604296434,0.0,6.373783854266923,1.4756330906255977,27.101114664989865,33.72098060522988,DR1,1.3,
035510105,2006,124533.00000000001,121661.00000000001,64293.0,5191.0,20789.0,3303.9999999999995,0.0,867.0,,,,,0.5716875912432127,0.7691618513738996,0.9769378397693784,ONEE,32.441262587998395,3.4960947580549933,5.99689468821116,0.9530876930034957,26.99367041410052,35.92338670484393,DR1,1.3,
035510105,2007,141433.0,138155.0,75992.0,0.0,21626.0,1690.0,0.0,903.0,,,,,0.5898671006448868,0.7188158228077159,0.9768229479682959,ONEE,37.42075198042103,0.0,6.281668429369088,0.49089150308118734,28.845830407092635,41.081809440995016,DR1,1.3,
035510105,2008,161616.0,157860.00000000003,74263.0,0.0,19588.0,2215.0,0.0,930.0,,,,,0.6016706384303747,0.608551881413911,0.9767597267597268,ONEE,36.10093653581255,0.0,5.729212000228373,0.6478560639425079,28.097941597607665,47.270386288998814,DR1,1.3,
035510105,2009,195819.0,193173.0,82239.0,0.0,18442.0,2292.0,0.0,950.0,,,,,0.6085379361877433,0.5330610385509362,0.9864875216398817,ONEE,39.801638269451395,0.0,5.431487726974334,0.6750336118764328,30.327328148233818,57.67207977488272,DR1,1.3,
035510105,2010,197444.0,195001.0,87427.0,4320.0,18406.0,1411.0,0.0,971.0,,,,,0.6156672378598049,0.5721201429736258,0.9876268714167056,ONEE,42.11301205242277,3.3334436024613834,5.458536137383769,0.4184502059028848,33.085739738731,58.554558791133374,DR1,1.3,
035510105,2011,203938.0,200294.46,95751.0,0.0,30982.0,1437.0,0.0,991.0,0.0,35.0,2.0,,0.6217752564677793,0.6399078636523446,0.9821340799654796,ONEE,45.986742002819945,0.0,9.251927247350915,0.42912076219880135,38.274466312470686,60.900508003687655,DR1,1.3,
035510105,2012,226838.0,220080.0,101357.0,0.0,40504.0,1025.0,0.0,1079.0,0.0,37.0,2.0,0.0,0.6696992164081883,0.6492457288258815,0.9702078135056736,ONEE,45.509567016368955,0.0,12.179421513738347,0.3082141776511408,42.96535706132771,68.20945134637022,DR1,1.3,
035510105,2013,226370.0,214606.0,103769.0,0.0,31420.0,1816.0,0.0,1097.0,0.0,41.0,2.0,0.0,0.6733242875385052,0.6384024677781609,0.9480319830366215,ONEE,46.66358330878206,0.0,9.513512972280926,0.5498580381178282,41.48309499577812,68.54150004886166,DR1,1.3,
035510105,2014,213922.0,203436.0,97593.0,0.0,38731.0,3484.0,0.0,1122.0,0.0,42.0,3.0,0.0,0.6808092258346842,0.687233331367113,0.9509821336748908,ONEE,43.70528507153167,0.0,11.808627728368938,1.0622307455432956,42.62581976834589,65.2223092847626,DR1,1.3,
035510105,2015,246892.0,233898.0,98370.0,0.0,66452.0,7003.0,0.0,1144.0,0.0,42.0,11.0,0.0,0.6861517141456581,0.7346150886283764,0.9473697001117898,ONEE,43.87206658743967,0.0,20.33544263115155,2.143037150814939,52.58137347405067,75.55315268299327,DR1,1.3,
035510105,2016,248656.0,228890.0,99852.0,0.0,70711.0,5716.0,0.0,1164.0,0.0,43.0,10.0,0.0,0.6899306829720295,0.7701472322949888,0.9205086545267357,ONEE,44.4530674230155,0.0,21.718878953044385,1.7556690203165237,54.14408314072367,76.37467388310453,DR1,1.3,
035510105,2017,210084.0,194590.0,96157.0,0.0,42075.0,4541.0,0.0,1186.0,0.0,46.0,9.0,0.0,0.6945268829788915,0.7337119070866951,0.9262485481997678,ONEE,42.68223205937168,0.0,12.971177507949994,1.3999314810124994,44.015066579739624,64.76617600903546,DR1,1.3,
035510105,2018,203842.0,196791.0,94197.0,0.0,40031.0,4391.0,0.0,1202.0,0.0,47.0,8.0,0.0,0.6952657872112807,0.7043970506781306,0.9654094838158966,ONEE,41.9224198092705,0.0,12.3867270971506,1.3586999746093849,42.89265128225423,63.07449788757145,DR1,1.3,
035510105,2019,225237.0,220888.0,99867.0,0.0,56320.0,3946.0,0.0,1227.0,0.0,47.0,8.0,0.0,0.7008410325943699,0.7249511064430842,0.9806914494510227,ONEE,44.25552177476156,0.0,17.49152312363689,1.2255246847633376,49.73313338702675,69.95273781602633,DR1,1.3,
035510105,2020,163370.0,145515.0,97374.0,0.0,19921.0,2235.0,0.0,1241.0,0.0,47.0,8.0,0.0,0.7233681196859171,0.8214273442600419,0.8907082083613883,ONEE,41.9617392432174,0.0,6.209848001864403,0.6967024890400553,37.26033490602139,50.92630229730373,DR1,1.3,
035510105,2021,117088.0,105371.0,80360.0,0.0,13663.0,2680.0,0.0,1243.0,0.0,47.0,8.0,0.0,0.7150705738931111,0.9177382771350752,0.8999299672041542,ONEE,35.16136352935702,0.0,4.274848767585412,0.8385123836001538,30.256217548987195,36.63423058618463,DR1,1.3,
035510105,2022,245870.0,204752.0,107941.0,0.0,22731.0,2325.0,0.0,1264.0,0.0,47.0,8.0,0.0,0.717446853408776,0.6495516527311088,0.832765282466344,ONEE,47.24721794617587,0.0,7.138353994760093,0.7301338717089974,41.76585571427162,77.21204947831878,DR1,1.3,
035510105,2023,256775.0,235104.0,109141.0,0.0,24116.0,2004.0,0.0,1271.0,0.0,45.0,8.0,0.0,0.7115794787591592,0.575324111882401,0.9156031545127057,ONEE,48.34470394178467,0.0,7.601331388485874,0.6316581565154127,42.634088776662296,80.93514128704845,DR1,1.3,
035510105,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.3,
035510107,1994,475630.00000000006,452918.00000000006,168637.0,0.0,117480.0,36195.0,0.0,1577.0,,,,,0.7493028156414779,0.711634335575093,0.9522485965981962,ONEE,49.1352895141563,0.0,25.648498979889247,7.902174162215621,70.36788392242137,103.84061601808583,DR1,1.2,
035510107,1995,412457.0,392844.0,207117.0,0.0,79095.0,25463.0,0.0,1685.0,,,,,0.7763994825772838,0.7933810876582054,0.9524483764368165,ONEE,57.120735500676794,0.0,16.93605719417946,5.45221346906115,66.73678015039995,88.31652243681243,DR1,1.2,
035510107,1996,373966.0,356855.0,206548.0,0.0,66916.0,20941.0,0.0,1875.0,,,,,0.8377032873876998,0.8249989491530174,0.9542445035110144,ONEE,51.77967504790107,0.0,14.052659353590645,4.397703681085864,61.8263670421701,78.5345329640875,DR1,1.2,
035510107,1997,363366.0,330350.0,166907.0,0.0,68359.0,20635.0,0.0,1983.0,,,,,0.8589303265495744,0.7746359921295596,0.9091384444334362,ONEE,40.02307250832257,0.0,14.079573920168162,4.250091543800671,52.70669620305962,74.84074455559362,DR1,1.2,
035510107,1998,415370.0,384792.99999999994,160780.0,74.0,73175.0,24539.999999999996,0.0,2069.0,,,,,0.8687269740954218,0.6719690846766962,0.9263861135854781,ONEE,37.38589604471073,0.11387156777469037,14.781612308921291,4.957167968034553,52.23186488698967,83.90622896831755,DR1,1.2,
